Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2026-06-17 00:00:00-04:00,30465.5,30469.25,30459.25,30464.5,613,0.0,0.0,2026-06-17
2026-06-17 00:15:00-04:00,30463.75,30482.0,30462.75,30474.5,832,0.0,0.0,2026-06-17
2026-06-17 00:30:00-04:00,30473.5,30478.5,30447.0,30451.75,1171,0.0,0.0,2026-06-17
2026-06-17 00:45:00-04:00,30452.25,30487.25,30452.25,30486.75,929,0.0,0.0,2026-06-17
2026-06-17 01:00:00-04:00,30485.75,30499.0,30481.25,30484.5,1052,0.0,0.0,2026-06-17
2026-06-17 01:15:00-04:00,30484.75,30505.0,30480.25,30491.75,1072,0.0,0.0,2026-06-17
2026-06-17 01:30:00-04:00,30491.0,30520.5,30488.0,30511.75,1299,0.0,0.0,2026-06-17
2026-06-17 01:45:00-04:00,30510.75,30526.5,30496.25,30500.25,1281,0.0,0.0,2026-06-17
2026-06-17 02:00:00-04:00,30501.25,30522.75,30490.75,30511.75,1687,0.0,0.0,2026-06-17
2026-06-17 02:15:00-04:00,30510.75,30517.5,30489.5,30492.5,1125,0.0,0.0,2026-06-17
2026-06-17 02:30:00-04:00,30490.25,30535.25,30484.5,30534.25,1614,0.0,0.0,2026-06-17
2026-06-17 02:45:00-04:00,30533.75,30545.75,30530.0,30544.5,1083,0.0,0.0,2026-06-17
2026-06-17 03:00:00-04:00,30544.5,30579.75,30543.5,30575.5,2055,0.0,0.0,2026-06-17
2026-06-17 03:15:00-04:00,30575.5,30579.0,30538.5,30552.0,1696,0.0,0.0,2026-06-17
2026-06-17 03:30:00-04:00,30552.25,30573.25,30543.25,30560.0,1253,0.0,0.0,2026-06-17
2026-06-17 03:45:00-04:00,30560.75,30566.5,30549.25,30559.25,1409,0.0,0.0,2026-06-17
2026-06-17 04:00:00-04:00,30560.5,30584.5,30534.25,30539.75,2501,0.0,0.0,2026-06-17
2026-06-17 04:15:00-04:00,30540.25,30551.0,30513.75,30518.75,1830,0.0,0.0,2026-06-17
2026-06-17 04:30:00-04:00,30520.25,30525.0,30477.75,30487.25,2447,0.0,0.0,2026-06-17
2026-06-17 04:45:00-04:00,30485.25,30514.25,30464.5,30509.75,1996,0.0,0.0,2026-06-17
2026-06-17 05:00:00-04:00,30510.75,30526.0,30491.5,30506.5,1468,0.0,0.0,2026-06-17
2026-06-17 05:15:00-04:00,30505.25,30519.0,30492.0,30516.0,1190,0.0,0.0,2026-06-17
2026-06-17 05:30:00-04:00,30516.0,30526.5,30485.25,30498.25,1736,0.0,0.0,2026-06-17
2026-06-17 05:45:00-04:00,30498.25,30505.25,30448.0,30463.0,1790,0.0,0.0,2026-06-17
2026-06-17 06:00:00-04:00,30462.75,30464.25,30418.5,30451.0,2413,0.0,0.0,2026-06-17
2026-06-17 06:15:00-04:00,30452.0,30479.75,30436.0,30463.5,1525,0.0,0.0,2026-06-17
2026-06-17 06:30:00-04:00,30462.0,30487.0,30448.25,30486.0,1196,0.0,0.0,2026-06-17
2026-06-17 06:45:00-04:00,30485.0,30499.25,30455.5,30459.75,1718,0.0,0.0,2026-06-17
2026-06-17 07:00:00-04:00,30458.75,30482.75,30442.25,30478.5,1421,0.0,0.0,2026-06-17
2026-06-17 07:15:00-04:00,30479.0,30492.25,30462.0,30469.25,1164,0.0,0.0,2026-06-17
2026-06-17 07:30:00-04:00,30468.5,30471.75,30433.25,30437.5,1408,0.0,0.0,2026-06-17
2026-06-17 07:45:00-04:00,30437.5,30445.75,30387.75,30416.0,3645,0.0,0.0,2026-06-17
2026-06-17 08:00:00-04:00,30416.75,30464.75,30415.5,30460.25,3026,0.0,0.0,2026-06-17
2026-06-17 08:15:00-04:00,30459.75,30479.5,30440.0,30464.25,2513,0.0,0.0,2026-06-17
2026-06-17 08:30:00-04:00,30464.0,30521.0,30461.75,30506.5,4413,0.0,0.0,2026-06-17
2026-06-17 08:45:00-04:00,30506.25,30514.0,30482.25,30491.25,2253,0.0,0.0,2026-06-17
2026-06-17 09:00:00-04:00,30491.25,30493.75,30465.0,30481.5,2611,0.0,0.0,2026-06-17
2026-06-17 09:15:00-04:00,30481.5,30534.75,30480.0,30526.75,5976,0.0,0.0,2026-06-17
2026-06-17 09:30:00-04:00,30526.0,30527.75,30398.25,30519.75,31191,0.0,0.0,2026-06-17
2026-06-17 09:45:00-04:00,30520.75,30542.25,30346.0,30347.75,26067,0.0,0.0,2026-06-17
2026-06-17 10:00:00-04:00,30346.0,30447.75,30320.0,30444.25,26307,0.0,0.0,2026-06-17
2026-06-17 10:15:00-04:00,30444.75,30545.75,30434.75,30509.5,19809,0.0,0.0,2026-06-17
2026-06-17 10:30:00-04:00,30510.0,30516.0,30374.0,30433.5,17946,0.0,0.0,2026-06-17
2026-06-17 10:45:00-04:00,30432.0,30463.25,30284.75,30359.25,21112,0.0,0.0,2026-06-17
2026-06-17 11:00:00-04:00,30357.5,30419.25,30346.0,30410.25,13184,0.0,0.0,2026-06-17
2026-06-17 11:15:00-04:00,30410.25,30458.5,30392.5,30418.25,12599,0.0,0.0,2026-06-17
2026-06-17 11:30:00-04:00,30417.0,30450.25,30400.25,30414.25,9563,0.0,0.0,2026-06-17
2026-06-17 11:45:00-04:00,30415.0,30458.5,30412.5,30450.0,7360,0.0,0.0,2026-06-17
2026-06-17 12:00:00-04:00,30450.0,30472.25,30422.0,30441.25,7466,0.0,0.0,2026-06-17
2026-06-17 12:15:00-04:00,30441.0,30472.0,30426.75,30456.75,5811,0.0,0.0,2026-06-17
2026-06-17 12:30:00-04:00,30457.25,30471.0,30418.0,30429.75,6524,0.0,0.0,2026-06-17
2026-06-17 12:45:00-04:00,30430.25,30431.25,30396.25,30410.25,6397,0.0,0.0,2026-06-17
2026-06-17 13:00:00-04:00,30408.25,30410.25,30326.5,30377.0,9458,0.0,0.0,2026-06-17
2026-06-17 13:15:00-04:00,30376.25,30425.25,30352.5,30418.75,6959,0.0,0.0,2026-06-17
2026-06-17 13:30:00-04:00,30418.25,30419.75,30381.75,30394.0,5697,0.0,0.0,2026-06-17
2026-06-17 13:45:00-04:00,30393.75,30484.75,30384.5,30466.75,6924,0.0,0.0,2026-06-17
2026-06-17 14:00:00-04:00,30465.5,30471.75,30070.25,30257.75,33446,0.0,0.0,2026-06-17
2026-06-17 14:15:00-04:00,30255.25,30341.5,30178.75,30241.75,19774,0.0,0.0,2026-06-17
2026-06-17 14:30:00-04:00,30242.25,30520.0,30209.5,30505.5,27563,0.0,0.0,2026-06-17
2026-06-17 14:45:00-04:00,30505.25,30508.0,30220.5,30274.75,23450,0.0,0.0,2026-06-17
2026-06-17 15:00:00-04:00,30274.5,30370.0,30200.25,30352.25,21572,0.0,0.0,2026-06-17
2026-06-17 15:15:00-04:00,30354.5,30361.75,30101.0,30129.0,22234,0.0,0.0,2026-06-17
2026-06-17 15:30:00-04:00,30128.0,30163.0,29931.5,29960.25,26105,0.0,0.0,2026-06-17
2026-06-17 15:45:00-04:00,29963.75,30055.0,29923.0,29994.75,34411,0.0,0.0,2026-06-17
2026-06-17 16:00:00-04:00,29995.0,30089.0,29993.0,30027.75,12137,0.0,0.0,2026-06-17
2026-06-17 16:15:00-04:00,30027.75,30133.25,30015.0,30123.5,5447,0.0,0.0,2026-06-17
2026-06-17 16:30:00-04:00,30124.0,30159.5,30111.0,30134.0,3295,0.0,0.0,2026-06-17
2026-06-17 16:45:00-04:00,30132.75,30141.75,30110.0,30141.75,2429,0.0,0.0,2026-06-17
2026-06-17 18:00:00-04:00,30142.5,30206.0,30096.0,30189.25,2342,0.0,0.0,2026-06-17
2026-06-17 18:15:00-04:00,30189.5,30259.0,30182.0,30228.75,3525,0.0,0.0,2026-06-17
2026-06-17 18:30:00-04:00,30225.5,30248.0,30219.25,30229.5,1405,0.0,0.0,2026-06-17
2026-06-17 18:45:00-04:00,30230.75,30259.0,30230.0,30236.5,1295,0.0,0.0,2026-06-17
2026-06-17 19:00:00-04:00,30236.25,30267.0,30225.0,30262.5,1823,0.0,0.0,2026-06-17
2026-06-17 19:15:00-04:00,30262.0,30300.0,30259.5,30290.75,1913,0.0,0.0,2026-06-17
2026-06-17 19:30:00-04:00,30291.0,30304.0,30268.75,30275.5,1813,0.0,0.0,2026-06-17
2026-06-17 19:45:00-04:00,30275.25,30312.25,30269.25,30312.25,1796,0.0,0.0,2026-06-17
2026-06-17 20:00:00-04:00,30313.5,30424.0,30306.5,30417.25,5858,0.0,0.0,2026-06-17
2026-06-17 20:15:00-04:00,30420.5,30432.25,30356.0,30383.25,3927,0.0,0.0,2026-06-17
2026-06-17 20:30:00-04:00,30381.75,30415.75,30378.0,30409.25,3006,0.0,0.0,2026-06-17
2026-06-17 20:45:00-04:00,30409.5,30414.5,30352.75,30368.25,2812,0.0,0.0,2026-06-17
2026-06-17 21:00:00-04:00,30367.75,30438.25,30363.25,30430.0,3110,0.0,0.0,2026-06-17
2026-06-17 21:15:00-04:00,30429.75,30434.0,30395.75,30407.5,2137,0.0,0.0,2026-06-17
2026-06-17 21:30:00-04:00,30408.25,30425.25,30390.75,30400.0,1458,0.0,0.0,2026-06-17
2026-06-17 21:45:00-04:00,30397.0,30400.25,30368.0,30380.0,2064,0.0,0.0,2026-06-17
2026-06-17 22:00:00-04:00,30382.5,30430.75,30373.5,30417.5,1611,0.0,0.0,2026-06-17
2026-06-17 22:15:00-04:00,30419.0,30420.25,30395.0,30403.75,897,0.0,0.0,2026-06-17
2026-06-17 22:30:00-04:00,30400.75,30410.5,30382.0,30405.0,797,0.0,0.0,2026-06-17
2026-06-17 22:45:00-04:00,30407.0,30414.0,30392.5,30400.25,853,0.0,0.0,2026-06-17
2026-06-17 23:00:00-04:00,30401.5,30412.0,30376.75,30381.0,887,0.0,0.0,2026-06-17
2026-06-17 23:15:00-04:00,30379.75,30410.25,30378.0,30403.5,961,0.0,0.0,2026-06-17
2026-06-17 23:30:00-04:00,30405.0,30419.75,30370.0,30379.0,1411,0.0,0.0,2026-06-17
2026-06-17 23:45:00-04:00,30378.25,30409.0,30378.25,30398.75,851,0.0,0.0,2026-06-17
