Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2026-07-16 00:00:00-04:00,29727.25,29756.0,29722.25,29754.5,288,0.0,0.0,2026-07-16
2026-07-16 00:15:00-04:00,29754.5,29756.25,29710.0,29716.0,909,0.0,0.0,2026-07-16
2026-07-16 00:30:00-04:00,29715.0,29721.25,29691.25,29706.5,620,0.0,0.0,2026-07-16
2026-07-16 00:45:00-04:00,29703.25,29717.0,29699.25,29708.0,467,0.0,0.0,2026-07-16
2026-07-16 01:00:00-04:00,29709.0,29748.0,29697.0,29748.0,1011,0.0,0.0,2026-07-16
2026-07-16 01:15:00-04:00,29747.75,29775.5,29739.25,29765.75,1328,0.0,0.0,2026-07-16
2026-07-16 01:30:00-04:00,29765.75,29797.0,29666.5,29702.5,3014,0.0,0.0,2026-07-16
2026-07-16 01:45:00-04:00,29704.5,29711.0,29678.5,29686.5,834,0.0,0.0,2026-07-16
2026-07-16 02:00:00-04:00,29687.75,29739.25,29646.5,29731.75,4208,0.0,0.0,2026-07-16
2026-07-16 02:15:00-04:00,29729.25,29749.75,29684.0,29686.0,1614,0.0,0.0,2026-07-16
2026-07-16 02:30:00-04:00,29682.0,29697.25,29641.25,29673.5,1381,0.0,0.0,2026-07-16
2026-07-16 02:45:00-04:00,29672.25,29694.0,29657.0,29683.75,681,0.0,0.0,2026-07-16
2026-07-16 03:00:00-04:00,29684.75,29686.5,29620.75,29621.5,1433,0.0,0.0,2026-07-16
2026-07-16 03:15:00-04:00,29622.25,29649.5,29611.75,29622.5,1647,0.0,0.0,2026-07-16
2026-07-16 03:30:00-04:00,29623.5,29629.25,29568.5,29570.0,1659,0.0,0.0,2026-07-16
2026-07-16 03:45:00-04:00,29571.25,29583.75,29548.5,29562.25,1528,0.0,0.0,2026-07-16
2026-07-16 04:00:00-04:00,29563.5,29572.75,29488.0,29490.5,2582,0.0,0.0,2026-07-16
2026-07-16 04:15:00-04:00,29493.75,29561.75,29478.75,29538.5,1940,0.0,0.0,2026-07-16
2026-07-16 04:30:00-04:00,29539.5,29576.75,29528.25,29551.0,1287,0.0,0.0,2026-07-16
2026-07-16 04:45:00-04:00,29550.5,29595.5,29550.5,29591.5,1139,0.0,0.0,2026-07-16
2026-07-16 05:00:00-04:00,29593.25,29635.0,29592.0,29625.25,1521,0.0,0.0,2026-07-16
2026-07-16 05:15:00-04:00,29626.25,29645.25,29611.0,29613.25,1113,0.0,0.0,2026-07-16
2026-07-16 05:30:00-04:00,29614.75,29631.0,29583.75,29585.25,887,0.0,0.0,2026-07-16
2026-07-16 05:45:00-04:00,29584.25,29585.75,29528.0,29531.25,1982,0.0,0.0,2026-07-16
2026-07-16 06:00:00-04:00,29530.25,29561.25,29514.5,29550.75,1423,0.0,0.0,2026-07-16
2026-07-16 06:15:00-04:00,29550.75,29550.75,29512.25,29537.5,801,0.0,0.0,2026-07-16
2026-07-16 06:30:00-04:00,29537.25,29555.75,29507.75,29521.25,1302,0.0,0.0,2026-07-16
2026-07-16 06:45:00-04:00,29521.25,29537.75,29502.5,29531.0,1013,0.0,0.0,2026-07-16
2026-07-16 07:00:00-04:00,29528.75,29532.0,29459.75,29488.0,2024,0.0,0.0,2026-07-16
2026-07-16 07:15:00-04:00,29488.25,29502.0,29446.25,29472.0,2036,0.0,0.0,2026-07-16
2026-07-16 07:30:00-04:00,29472.75,29472.75,29428.0,29439.5,2283,0.0,0.0,2026-07-16
2026-07-16 07:45:00-04:00,29438.75,29456.0,29361.0,29446.75,3974,0.0,0.0,2026-07-16
2026-07-16 08:00:00-04:00,29445.75,29457.25,29392.75,29423.5,2628,0.0,0.0,2026-07-16
2026-07-16 08:15:00-04:00,29422.25,29440.25,29378.0,29408.0,3239,0.0,0.0,2026-07-16
