Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2026-08-27 00:00:00-04:00,53694.0,53698.0,53691.0,53693.0,57,0.0,0.0,2026-08-27
2026-08-27 00:15:00-04:00,53695.0,53697.0,53675.0,53675.0,60,0.0,0.0,2026-08-27
2026-08-27 00:30:00-04:00,53670.0,53672.0,53655.0,53661.0,100,0.0,0.0,2026-08-27
2026-08-27 00:45:00-04:00,53662.0,53667.0,53654.0,53662.0,45,0.0,0.0,2026-08-27
2026-08-27 01:00:00-04:00,53666.0,53669.0,53627.0,53633.0,129,0.0,0.0,2026-08-27
2026-08-27 01:15:00-04:00,53631.0,53642.0,53623.0,53629.0,85,0.0,0.0,2026-08-27
2026-08-27 01:30:00-04:00,53631.0,53631.0,53606.0,53611.0,117,0.0,0.0,2026-08-27
2026-08-27 01:45:00-04:00,53611.0,53621.0,53603.0,53621.0,112,0.0,0.0,2026-08-27
2026-08-27 02:00:00-04:00,53623.0,53626.0,53602.0,53618.0,167,0.0,0.0,2026-08-27
2026-08-27 02:15:00-04:00,53620.0,53639.0,53620.0,53629.0,119,0.0,0.0,2026-08-27
2026-08-27 02:30:00-04:00,53628.0,53650.0,53628.0,53648.0,157,0.0,0.0,2026-08-27
2026-08-27 02:45:00-04:00,53648.0,53663.0,53642.0,53662.0,164,0.0,0.0,2026-08-27
2026-08-27 03:00:00-04:00,53662.0,53662.0,53623.0,53646.0,262,0.0,0.0,2026-08-27
2026-08-27 03:15:00-04:00,53650.0,53650.0,53624.0,53637.0,122,0.0,0.0,2026-08-27
2026-08-27 03:30:00-04:00,53634.0,53645.0,53620.0,53630.0,91,0.0,0.0,2026-08-27
2026-08-27 03:45:00-04:00,53631.0,53649.0,53628.0,53639.0,83,0.0,0.0,2026-08-27
2026-08-27 04:00:00-04:00,53639.0,53663.0,53615.0,53644.0,305,0.0,0.0,2026-08-27
2026-08-27 04:15:00-04:00,53640.0,53640.0,53590.0,53596.0,524,0.0,0.0,2026-08-27
2026-08-27 04:30:00-04:00,53593.0,53596.0,53542.0,53543.0,488,0.0,0.0,2026-08-27
2026-08-27 04:45:00-04:00,53545.0,53559.0,53514.0,53516.0,365,0.0,0.0,2026-08-27
2026-08-27 05:00:00-04:00,53515.0,53518.0,53470.0,53488.0,504,0.0,0.0,2026-08-27
2026-08-27 05:15:00-04:00,53488.0,53530.0,53478.0,53529.0,198,0.0,0.0,2026-08-27
2026-08-27 05:30:00-04:00,53535.0,53545.0,53517.0,53518.0,325,0.0,0.0,2026-08-27
2026-08-27 05:45:00-04:00,53519.0,53527.0,53500.0,53501.0,245,0.0,0.0,2026-08-27
2026-08-27 06:00:00-04:00,53499.0,53500.0,53469.0,53473.0,359,0.0,0.0,2026-08-27
2026-08-27 06:15:00-04:00,53476.0,53490.0,53448.0,53467.0,210,0.0,0.0,2026-08-27
2026-08-27 06:30:00-04:00,53465.0,53480.0,53451.0,53479.0,238,0.0,0.0,2026-08-27
2026-08-27 06:45:00-04:00,53486.0,53501.0,53469.0,53501.0,195,0.0,0.0,2026-08-27
2026-08-27 07:00:00-04:00,53498.0,53506.0,53472.0,53494.0,418,0.0,0.0,2026-08-27
2026-08-27 07:15:00-04:00,53495.0,53514.0,53488.0,53492.0,277,0.0,0.0,2026-08-27
2026-08-27 07:30:00-04:00,53491.0,53512.0,53471.0,53490.0,418,0.0,0.0,2026-08-27
2026-08-27 07:45:00-04:00,53485.0,53526.0,53468.0,53524.0,345,0.0,0.0,2026-08-27
2026-08-27 08:00:00-04:00,53523.0,53525.0,53508.0,53512.0,313,0.0,0.0,2026-08-27
2026-08-27 08:15:00-04:00,53513.0,53513.0,53470.0,53483.0,428,0.0,0.0,2026-08-27
