Datetime,Open,High,Low,Close,Volume
2024-09-04 00:00:00-04:00,18881.75,18915.0,18881.75,18895.75,1295
2024-09-04 00:15:00-04:00,18897.25,18897.25,18869.0,18872.75,1012
2024-09-04 00:30:00-04:00,18872.25,18888.75,18870.75,18884.0,580
2024-09-04 00:45:00-04:00,18884.5,18886.25,18854.75,18866.5,992
2024-09-04 01:00:00-04:00,18866.5,18868.0,18842.5,18847.0,1449
2024-09-04 01:15:00-04:00,18845.5,18883.5,18843.25,18865.25,1411
2024-09-04 01:30:00-04:00,18867.25,18884.0,18848.25,18855.0,1395
2024-09-04 01:45:00-04:00,18855.25,18873.25,18837.5,18855.5,1728
2024-09-04 02:00:00-04:00,18855.25,18895.25,18854.5,18871.75,2885
2024-09-04 02:15:00-04:00,18872.25,18910.25,18866.0,18909.0,2466
2024-09-04 02:30:00-04:00,18908.25,18912.5,18876.75,18888.5,2239
2024-09-04 02:45:00-04:00,18888.75,18896.25,18840.25,18844.25,2441
2024-09-04 03:00:00-04:00,18844.25,18895.75,18830.25,18882.75,4871
2024-09-04 03:15:00-04:00,18881.25,18894.75,18860.5,18863.75,2934
2024-09-04 03:30:00-04:00,18864.0,18906.0,18859.25,18903.75,2385
2024-09-04 03:45:00-04:00,18902.5,18917.5,18891.5,18900.75,2162
2024-09-04 04:00:00-04:00,18899.75,18912.75,18875.75,18878.75,2832
2024-09-04 04:15:00-04:00,18879.0,18905.25,18874.5,18900.75,2018
2024-09-04 04:30:00-04:00,18901.5,18929.75,18892.25,18895.0,2861
2024-09-04 04:45:00-04:00,18893.75,18923.75,18893.25,18908.25,1978
2024-09-04 05:00:00-04:00,18908.25,18925.25,18895.75,18901.0,1501
2024-09-04 05:15:00-04:00,18902.0,18925.5,18897.5,18911.5,1443
2024-09-04 05:30:00-04:00,18909.75,18934.25,18905.25,18930.25,1190
2024-09-04 05:45:00-04:00,18930.0,18942.75,18903.75,18922.25,2333
2024-09-04 06:00:00-04:00,18922.75,18931.0,18885.25,18886.5,2424
2024-09-04 06:15:00-04:00,18887.25,18891.75,18879.75,18881.5,1446
2024-09-04 06:30:00-04:00,18881.5,18898.0,18873.0,18878.25,1297
2024-09-04 06:45:00-04:00,18878.5,18891.0,18858.0,18861.25,1709
2024-09-04 07:00:00-04:00,18861.5,18876.75,18844.25,18863.0,2731
2024-09-04 07:15:00-04:00,18862.25,18872.75,18853.75,18871.5,1907
2024-09-04 07:30:00-04:00,18871.0,18887.5,18857.25,18864.25,2124
2024-09-04 07:45:00-04:00,18864.0,18881.75,18857.25,18873.0,1555
2024-09-04 08:00:00-04:00,18873.5,18892.0,18868.25,18876.25,2827
2024-09-04 08:15:00-04:00,18875.75,18883.0,18863.5,18875.0,2187
2024-09-04 08:30:00-04:00,18874.75,18894.75,18854.75,18892.0,3764
2024-09-04 08:45:00-04:00,18891.5,18917.5,18890.0,18910.75,4376
2024-09-04 09:00:00-04:00,18910.25,18913.0,18888.25,18893.0,4164
2024-09-04 09:15:00-04:00,18893.0,18895.5,18867.25,18878.5,6293
2024-09-04 09:30:00-04:00,18878.25,18965.75,18860.0,18944.25,41068
2024-09-04 09:45:00-04:00,18944.75,18991.25,18932.75,18972.5,21495
2024-09-04 10:00:00-04:00,18973.0,19002.0,18838.25,18948.75,41639
2024-09-04 10:15:00-04:00,18949.75,18992.5,18916.0,18992.0,23332
2024-09-04 10:30:00-04:00,18992.5,19062.25,18976.75,19061.0,24920
2024-09-04 10:45:00-04:00,19060.25,19095.75,19008.5,19091.5,19083
2024-09-04 11:00:00-04:00,19091.25,19114.75,19046.75,19056.75,17310
2024-09-04 11:15:00-04:00,19057.25,19070.75,19012.75,19016.5,16685
2024-09-04 11:30:00-04:00,19016.5,19024.0,18978.0,18986.5,19253
2024-09-04 11:45:00-04:00,18986.0,19033.5,18982.0,19008.75,13026
2024-09-04 12:00:00-04:00,19008.5,19021.5,18977.0,18992.75,11718
2024-09-04 12:15:00-04:00,18992.75,19052.75,18992.75,19045.75,10717
2024-09-04 12:30:00-04:00,19046.5,19087.75,19029.0,19033.5,12544
2024-09-04 12:45:00-04:00,19033.25,19069.0,19016.75,19065.75,8251
2024-09-04 13:00:00-04:00,19065.0,19067.0,19031.25,19036.25,8148
2024-09-04 13:15:00-04:00,19036.0,19068.0,19013.0,19021.75,10231
2024-09-04 13:30:00-04:00,19020.5,19035.5,19003.5,19006.25,8721
