Datetime,Open,High,Low,Close,Volume
2024-11-07 00:00:00-05:00,20922.0,20938.0,20916.25,20933.25,1135
2024-11-07 00:15:00-05:00,20933.0,20937.75,20925.75,20930.0,735
2024-11-07 00:30:00-05:00,20929.75,20950.0,20928.75,20936.5,1286
2024-11-07 00:45:00-05:00,20936.0,20954.0,20933.5,20949.0,1155
2024-11-07 01:00:00-05:00,20949.0,20957.0,20944.75,20947.5,884
2024-11-07 01:15:00-05:00,20947.25,20964.5,20942.75,20962.25,1020
2024-11-07 01:30:00-05:00,20961.75,20962.75,20945.5,20958.25,993
2024-11-07 01:45:00-05:00,20959.0,20966.25,20946.5,20950.25,722
2024-11-07 02:00:00-05:00,20949.5,20952.0,20932.0,20936.25,1150
2024-11-07 02:15:00-05:00,20936.25,20947.5,20908.25,20911.5,2122
2024-11-07 02:30:00-05:00,20911.5,20932.0,20911.5,20928.5,958
2024-11-07 02:45:00-05:00,20928.25,20932.0,20922.5,20923.5,753
2024-11-07 03:00:00-05:00,20923.25,20938.5,20916.0,20925.5,1921
2024-11-07 03:15:00-05:00,20926.5,20961.0,20926.0,20958.25,1736
2024-11-07 03:30:00-05:00,20957.75,20957.75,20921.75,20934.25,2123
2024-11-07 03:45:00-05:00,20934.25,20937.75,20919.25,20935.25,1573
2024-11-07 04:00:00-05:00,20934.5,20948.5,20915.0,20943.75,2219
2024-11-07 04:15:00-05:00,20945.0,20958.5,20943.5,20948.25,1472
2024-11-07 04:30:00-05:00,20948.25,20955.5,20938.75,20945.5,1225
2024-11-07 04:45:00-05:00,20945.0,20949.75,20939.25,20940.25,733
2024-11-07 05:00:00-05:00,20941.25,20949.75,20938.0,20945.5,840
2024-11-07 05:15:00-05:00,20945.0,20952.0,20936.5,20940.5,762
2024-11-07 05:30:00-05:00,20941.0,20947.5,20932.5,20944.75,889
2024-11-07 05:45:00-05:00,20944.0,20945.75,20935.5,20945.25,841
2024-11-07 06:00:00-05:00,20945.0,20945.0,20924.0,20926.75,971
2024-11-07 06:15:00-05:00,20926.5,20939.75,20925.0,20936.0,921
