Datetime,Open,High,Low,Close,Volume
2024-04-01 00:00:00-04:00,5328.5,5329.0,5328.0,5328.5,942
2024-04-01 00:15:00-04:00,5328.5,5329.0,5327.75,5328.75,496
2024-04-01 00:30:00-04:00,5328.75,5329.0,5328.0,5328.5,524
2024-04-01 00:45:00-04:00,5328.75,5329.5,5328.75,5329.25,679
2024-04-01 01:00:00-04:00,5329.5,5329.75,5328.5,5328.5,737
2024-04-01 01:15:00-04:00,5328.5,5329.0,5328.0,5328.5,513
2024-04-01 01:30:00-04:00,5328.5,5328.5,5326.75,5327.0,721
2024-04-01 01:45:00-04:00,5327.0,5327.75,5326.25,5326.5,716
2024-04-01 02:00:00-04:00,5326.5,5328.25,5326.25,5327.75,1105
2024-04-01 02:15:00-04:00,5327.5,5328.0,5326.75,5327.75,1073
2024-04-01 02:30:00-04:00,5327.75,5328.25,5326.75,5327.25,1062
2024-04-01 02:45:00-04:00,5327.0,5327.5,5326.25,5326.75,1030
2024-04-01 03:00:00-04:00,5327.25,5330.0,5327.0,5329.75,1650
2024-04-01 03:15:00-04:00,5330.0,5330.5,5329.25,5330.0,1795
2024-04-01 03:30:00-04:00,5330.0,5330.5,5328.75,5329.5,1627
2024-04-01 03:45:00-04:00,5329.0,5330.25,5328.75,5329.75,1345
2024-04-01 04:00:00-04:00,5329.75,5329.75,5325.5,5327.0,2996
2024-04-01 04:15:00-04:00,5327.0,5328.5,5326.5,5328.0,2181
2024-04-01 04:30:00-04:00,5328.25,5328.75,5327.75,5328.25,1766
2024-04-01 04:45:00-04:00,5328.25,5329.25,5327.75,5329.0,1010
2024-04-01 05:00:00-04:00,5329.0,5329.5,5327.25,5327.25,1581
2024-04-01 05:15:00-04:00,5327.25,5327.75,5326.5,5327.25,1438
2024-04-01 05:30:00-04:00,5327.25,5327.5,5326.0,5327.0,1190
2024-04-01 05:45:00-04:00,5327.0,5327.75,5326.5,5327.5,695
2024-04-01 06:00:00-04:00,5327.5,5328.0,5327.0,5327.75,888
2024-04-01 06:15:00-04:00,5327.75,5329.0,5327.75,5328.75,1098
2024-04-01 06:30:00-04:00,5329.0,5329.5,5328.5,5328.75,2718
2024-04-01 06:45:00-04:00,5328.75,5329.0,5327.75,5329.0,1103
2024-04-01 07:00:00-04:00,5328.75,5328.75,5325.75,5326.5,2705
2024-04-01 07:15:00-04:00,5326.5,5326.75,5322.25,5323.0,4411
2024-04-01 07:30:00-04:00,5323.0,5324.0,5321.25,5323.5,3498
2024-04-01 07:45:00-04:00,5323.75,5323.75,5322.25,5323.25,2394
2024-04-01 08:00:00-04:00,5323.25,5323.5,5315.0,5316.5,9767
2024-04-01 08:15:00-04:00,5316.25,5316.25,5312.5,5314.25,8112
2024-04-01 08:30:00-04:00,5314.25,5315.75,5310.25,5315.0,9465
2024-04-01 08:45:00-04:00,5315.0,5316.5,5314.25,5315.25,5062
2024-04-01 09:00:00-04:00,5315.25,5315.5,5311.5,5311.5,7228
2024-04-01 09:15:00-04:00,5311.5,5312.5,5308.0,5311.5,18878
2024-04-01 09:30:00-04:00,5311.75,5317.0,5307.75,5315.25,85175
2024-04-01 09:45:00-04:00,5315.5,5317.25,5311.75,5314.5,34549
2024-04-01 10:00:00-04:00,5314.0,5315.25,5304.5,5312.25,61816
2024-04-01 10:15:00-04:00,5312.25,5312.5,5301.5,5303.0,53848
2024-04-01 10:30:00-04:00,5303.0,5304.25,5293.75,5298.5,52616
2024-04-01 10:45:00-04:00,5298.5,5298.75,5294.0,5296.0,36221
2024-04-01 11:00:00-04:00,5296.0,5297.0,5291.0,5292.25,38694
2024-04-01 11:15:00-04:00,5292.0,5293.75,5286.0,5293.5,44762
2024-04-01 11:30:00-04:00,5293.5,5293.5,5288.75,5291.0,23638
2024-04-01 11:45:00-04:00,5291.0,5292.0,5283.5,5283.5,32624
2024-04-01 12:00:00-04:00,5283.75,5291.25,5282.25,5290.75,32244
