Datetime,Open,High,Low,Close,Volume
2026-04-02 00:00:00-04:00,6537.25,6540.75,6532.75,6535.0,3806
2026-04-02 00:15:00-04:00,6535.0,6540.75,6534.25,6535.25,1890
2026-04-02 00:30:00-04:00,6535.25,6537.5,6531.5,6534.75,2160
2026-04-02 00:45:00-04:00,6534.75,6536.0,6531.0,6533.25,1744
2026-04-02 01:00:00-04:00,6533.5,6538.75,6533.5,6534.0,1880
2026-04-02 01:15:00-04:00,6534.0,6537.0,6531.75,6537.0,2295
2026-04-02 01:30:00-04:00,6537.0,6540.75,6527.25,6528.5,4408
2026-04-02 01:45:00-04:00,6529.0,6529.5,6522.0,6522.5,3550
2026-04-02 02:00:00-04:00,6522.75,6531.25,6520.5,6522.25,5756
2026-04-02 02:15:00-04:00,6522.0,6529.0,6520.0,6527.75,4668
2026-04-02 02:30:00-04:00,6527.75,6531.25,6525.5,6528.25,4077
2026-04-02 02:45:00-04:00,6528.25,6534.0,6525.0,6532.75,4028
2026-04-02 03:00:00-04:00,6532.75,6535.5,6527.75,6532.0,8391
2026-04-02 03:15:00-04:00,6531.75,6537.25,6528.5,6535.75,4982
2026-04-02 03:30:00-04:00,6535.75,6542.5,6534.75,6539.75,6044
2026-04-02 03:45:00-04:00,6540.25,6550.0,6540.0,6549.0,4344
2026-04-02 04:00:00-04:00,6548.75,6550.25,6541.5,6542.75,5066
2026-04-02 04:15:00-04:00,6542.75,6544.75,6537.5,6542.5,5787
2026-04-02 04:30:00-04:00,6542.25,6550.75,6542.25,6545.0,4386
2026-04-02 04:45:00-04:00,6545.25,6547.25,6540.5,6542.0,3597
2026-04-02 05:00:00-04:00,6542.25,6545.0,6538.75,6539.5,3455
2026-04-02 05:15:00-04:00,6539.25,6547.5,6539.0,6545.0,3443
2026-04-02 05:30:00-04:00,6544.75,6545.25,6538.25,6539.25,3129
2026-04-02 05:45:00-04:00,6539.0,6543.25,6537.25,6541.0,3619
2026-04-02 06:00:00-04:00,6541.0,6543.25,6531.0,6531.25,4262
2026-04-02 06:15:00-04:00,6531.5,6532.5,6527.75,6528.75,5590
2026-04-02 06:30:00-04:00,6528.75,6538.0,6526.0,6535.5,5359
2026-04-02 06:45:00-04:00,6535.5,6538.75,6532.5,6536.75,5255
2026-04-02 07:00:00-04:00,6536.25,6538.25,6525.25,6525.25,6907
2026-04-02 07:15:00-04:00,6525.25,6526.25,6516.75,6518.0,8934
2026-04-02 07:30:00-04:00,6517.5,6524.25,6511.25,6514.0,10188
2026-04-02 07:45:00-04:00,6514.0,6520.5,6508.0,6508.25,9023
2026-04-02 08:00:00-04:00,6508.5,6511.75,6503.75,6508.0,11264
2026-04-02 08:15:00-04:00,6508.0,6519.75,6506.5,6517.5,12428
2026-04-02 08:30:00-04:00,6517.25,6521.5,6514.75,6520.0,9526
2026-04-02 08:45:00-04:00,6519.75,6525.0,6516.25,6516.75,13200
2026-04-02 09:00:00-04:00,6517.0,6524.5,6515.0,6518.5,13839
2026-04-02 09:15:00-04:00,6518.5,6530.0,6518.0,6527.5,19032
2026-04-02 09:30:00-04:00,6527.75,6538.5,6514.25,6520.5,89917
2026-04-02 09:45:00-04:00,6520.5,6563.0,6517.5,6560.25,91909
2026-04-02 10:00:00-04:00,6560.25,6568.75,6549.5,6560.5,82674
2026-04-02 10:15:00-04:00,6560.25,6575.0,6559.5,6567.75,62405
2026-04-02 10:30:00-04:00,6567.75,6644.5,6565.25,6625.5,195018
2026-04-02 10:45:00-04:00,6625.5,6627.75,6598.0,6618.75,106895
2026-04-02 11:00:00-04:00,6619.0,6624.5,6602.75,6617.5,87024
2026-04-02 11:15:00-04:00,6617.5,6623.0,6604.0,6617.75,68794
2026-04-02 11:30:00-04:00,6617.75,6623.75,6607.25,6617.25,54472
2026-04-02 11:45:00-04:00,6617.25,6617.25,6595.25,6605.25,52520
2026-04-02 12:00:00-04:00,6605.0,6611.75,6592.5,6598.75,39559
2026-04-02 12:15:00-04:00,6598.5,6601.5,6586.5,6592.0,38526
2026-04-02 12:30:00-04:00,6591.75,6614.25,6590.0,6607.0,48540
2026-04-02 12:45:00-04:00,6607.0,6610.75,6599.75,6600.25,26422
2026-04-02 13:00:00-04:00,6600.25,6611.0,6594.5,6608.25,32707
