Datetime,Open,High,Low,Close,Volume
2025-02-24 00:00:00-05:00,6058.25,6059.5,6057.75,6058.5,902
2025-02-24 00:15:00-05:00,6058.5,6060.5,6058.25,6059.25,1302
2025-02-24 00:30:00-05:00,6059.5,6062.5,6059.5,6062.5,1469
2025-02-24 00:45:00-05:00,6062.5,6062.5,6060.25,6061.5,1268
2025-02-24 01:00:00-05:00,6061.25,6062.0,6061.25,6062.0,1074
2025-02-24 01:15:00-05:00,6062.25,6063.5,6061.75,6062.75,820
2025-02-24 01:30:00-05:00,6062.75,6062.75,6058.75,6059.25,1303
2025-02-24 01:45:00-05:00,6059.25,6060.5,6058.5,6060.0,1627
2025-02-24 02:00:00-05:00,6060.0,6061.25,6056.5,6057.25,2931
2025-02-24 02:15:00-05:00,6057.0,6057.0,6052.75,6053.25,3397
2025-02-24 02:30:00-05:00,6053.25,6055.5,6052.5,6052.5,2572
2025-02-24 02:45:00-05:00,6052.5,6056.0,6050.75,6055.0,2680
2025-02-24 03:00:00-05:00,6055.0,6056.75,6043.5,6046.5,9263
2025-02-24 03:15:00-05:00,6046.25,6050.5,6041.5,6048.75,7190
2025-02-24 03:30:00-05:00,6049.0,6052.0,6043.5,6051.25,6367
2025-02-24 03:45:00-05:00,6051.25,6058.25,6051.0,6057.25,5154
2025-02-24 04:00:00-05:00,6057.0,6066.75,6056.0,6064.5,9511
2025-02-24 04:15:00-05:00,6064.25,6067.5,6063.0,6066.0,5549
2025-02-24 04:30:00-05:00,6066.25,6067.5,6061.5,6063.0,4381
2025-02-24 04:45:00-05:00,6063.0,6064.25,6060.75,6061.75,3228
2025-02-24 05:00:00-05:00,6062.0,6062.75,6059.0,6062.5,3185
2025-02-24 05:15:00-05:00,6062.5,6062.5,6059.25,6060.0,2025
2025-02-24 05:30:00-05:00,6060.25,6061.25,6058.25,6059.25,2578
2025-02-24 05:45:00-05:00,6059.5,6060.5,6058.25,6059.0,2121
2025-02-24 06:00:00-05:00,6059.0,6061.5,6055.5,6059.5,6287
2025-02-24 06:15:00-05:00,6059.75,6062.25,6059.5,6061.75,1959
2025-02-24 06:30:00-05:00,6062.0,6063.0,6061.0,6061.75,2433
2025-02-24 06:45:00-05:00,6061.75,6061.75,6058.75,6061.5,3684
2025-02-24 07:00:00-05:00,6061.5,6061.75,6054.0,6054.25,7505
2025-02-24 07:15:00-05:00,6054.25,6058.75,6054.25,6056.5,3135
2025-02-24 07:30:00-05:00,6056.5,6060.75,6056.25,6056.75,3033
2025-02-24 07:45:00-05:00,6056.5,6059.0,6053.5,6059.0,6144
2025-02-24 08:00:00-05:00,6059.0,6061.75,6058.0,6060.0,4491
2025-02-24 08:15:00-05:00,6060.25,6061.75,6059.5,6060.5,3523
