Datetime,Open,High,Low,Close,Volume
2025-09-07 18:00:00-04:00,6483.75,6489.25,6480.25,6485.25,4105
2025-09-07 18:15:00-04:00,6485.25,6490.5,6484.75,6489.25,2806
2025-09-07 18:30:00-04:00,6489.25,6495.0,6489.25,6494.75,3598
2025-09-07 18:45:00-04:00,6495.0,6502.5,6495.0,6498.75,4146
2025-09-07 19:00:00-04:00,6498.75,6501.25,6498.75,6499.5,1680
2025-09-07 19:15:00-04:00,6499.5,6505.5,6498.25,6503.25,2000
2025-09-07 19:30:00-04:00,6503.25,6506.0,6503.25,6504.75,1430
2025-09-07 19:45:00-04:00,6504.75,6505.75,6502.75,6505.0,1827
2025-09-07 20:00:00-04:00,6505.0,6507.5,6503.25,6505.0,2919
2025-09-07 20:15:00-04:00,6505.0,6506.25,6503.5,6505.5,1419
2025-09-07 20:30:00-04:00,6505.75,6506.25,6502.75,6502.75,2115
2025-09-07 20:45:00-04:00,6503.0,6503.0,6500.0,6500.25,1394
2025-09-07 21:00:00-04:00,6500.25,6502.0,6499.25,6500.5,1750
2025-09-07 21:15:00-04:00,6500.25,6501.0,6499.5,6499.75,719
2025-09-07 21:30:00-04:00,6499.75,6503.5,6499.5,6503.0,1577
2025-09-07 21:45:00-04:00,6502.75,6503.75,6501.25,6501.5,1130
2025-09-07 22:00:00-04:00,6501.75,6502.25,6498.0,6498.75,1140
2025-09-07 22:15:00-04:00,6498.75,6499.5,6495.25,6495.75,1451
2025-09-07 22:30:00-04:00,6496.0,6497.25,6496.0,6496.25,508
2025-09-07 22:45:00-04:00,6496.25,6497.25,6496.25,6496.75,551
2025-09-07 23:00:00-04:00,6496.5,6500.75,6496.5,6499.25,1352
2025-09-07 23:15:00-04:00,6499.0,6500.75,6498.75,6500.0,820
2025-09-07 23:30:00-04:00,6500.25,6501.5,6499.0,6499.75,1230
2025-09-07 23:45:00-04:00,6499.5,6500.25,6497.5,6499.25,1030
