Datetime,Open,High,Low,Close,Volume
2025-04-14 00:00:00-04:00,1876.6,1878.6,1875.8,1877.2,147
2025-04-14 00:15:00-04:00,1877.6,1879.7,1877.6,1879.3,150
2025-04-14 00:30:00-04:00,1879.5,1879.9,1877.8,1879.1,95
2025-04-14 00:45:00-04:00,1878.9,1882.7,1878.7,1881.7,235
2025-04-14 01:00:00-04:00,1881.7,1882.3,1880.7,1881.6,154
2025-04-14 01:15:00-04:00,1881.3,1881.4,1878.9,1879.6,110
2025-04-14 01:30:00-04:00,1879.3,1880.2,1877.5,1878.0,143
2025-04-14 01:45:00-04:00,1878.4,1879.6,1877.6,1878.5,86
2025-04-14 02:00:00-04:00,1878.1,1880.9,1876.0,1879.1,298
2025-04-14 02:15:00-04:00,1879.3,1879.3,1875.5,1875.8,535
2025-04-14 02:30:00-04:00,1876.1,1882.7,1876.1,1878.1,661
2025-04-14 02:45:00-04:00,1878.2,1879.7,1877.9,1879.3,243
2025-04-14 03:00:00-04:00,1879.0,1879.4,1873.2,1873.7,1063
2025-04-14 03:15:00-04:00,1873.8,1877.0,1873.6,1876.0,526
2025-04-14 03:30:00-04:00,1876.1,1879.4,1874.4,1879.3,272
2025-04-14 03:45:00-04:00,1879.2,1881.6,1879.2,1879.9,371
2025-04-14 04:00:00-04:00,1879.9,1884.3,1878.8,1880.3,725
2025-04-14 04:15:00-04:00,1880.1,1883.7,1880.0,1883.4,350
2025-04-14 04:30:00-04:00,1883.2,1885.1,1882.9,1883.0,280
2025-04-14 04:45:00-04:00,1883.0,1886.0,1882.6,1885.6,418
2025-04-14 05:00:00-04:00,1885.4,1889.9,1885.4,1888.0,721
2025-04-14 05:15:00-04:00,1888.2,1888.5,1881.4,1881.8,718
2025-04-14 05:30:00-04:00,1882.0,1883.0,1877.9,1878.3,553
2025-04-14 05:45:00-04:00,1878.3,1879.6,1875.3,1878.8,959
2025-04-14 06:00:00-04:00,1878.8,1882.7,1878.4,1879.7,352
2025-04-14 06:15:00-04:00,1879.8,1880.1,1876.7,1879.7,305
2025-04-14 06:30:00-04:00,1879.8,1885.1,1879.7,1884.6,464
2025-04-14 06:45:00-04:00,1884.5,1886.4,1883.7,1886.2,399
2025-04-14 07:00:00-04:00,1886.0,1889.3,1885.4,1888.4,577
2025-04-14 07:15:00-04:00,1888.7,1891.7,1886.7,1889.5,841
2025-04-14 07:30:00-04:00,1889.7,1891.2,1887.7,1887.7,746
2025-04-14 07:45:00-04:00,1888.2,1889.5,1882.6,1883.0,678
2025-04-14 08:00:00-04:00,1882.8,1889.4,1882.2,1888.2,814
2025-04-14 08:15:00-04:00,1888.3,1892.9,1887.6,1892.3,1171
2025-04-14 08:30:00-04:00,1892.4,1897.2,1891.5,1893.2,2007
2025-04-14 08:45:00-04:00,1893.2,1896.6,1892.7,1896.1,995
2025-04-14 09:00:00-04:00,1896.0,1899.0,1894.9,1898.2,1597
2025-04-14 09:15:00-04:00,1898.1,1904.3,1898.0,1903.7,2896
2025-04-14 09:30:00-04:00,1903.6,1905.7,1872.4,1881.4,21668
2025-04-14 09:45:00-04:00,1881.7,1887.8,1874.6,1883.3,9910
2025-04-14 10:00:00-04:00,1883.5,1894.2,1879.0,1886.3,9958
2025-04-14 10:15:00-04:00,1886.7,1893.3,1880.4,1892.5,6547
2025-04-14 10:30:00-04:00,1892.5,1896.6,1889.4,1893.4,6771
2025-04-14 10:45:00-04:00,1893.5,1898.8,1890.6,1893.0,5406
2025-04-14 11:00:00-04:00,1893.0,1895.7,1884.2,1884.9,6092
2025-04-14 11:15:00-04:00,1885.0,1888.4,1877.9,1878.1,5336
2025-04-14 11:30:00-04:00,1878.3,1883.5,1868.3,1873.9,8610
2025-04-14 11:45:00-04:00,1874.0,1874.3,1858.7,1860.9,9894
2025-04-14 12:00:00-04:00,1860.9,1866.1,1855.5,1862.8,7213
2025-04-14 12:15:00-04:00,1863.0,1873.0,1862.4,1863.9,7762
2025-04-14 12:30:00-04:00,1863.9,1874.7,1862.9,1874.2,4688
2025-04-14 12:45:00-04:00,1874.1,1876.0,1865.9,1867.5,3760
2025-04-14 13:00:00-04:00,1867.7,1884.8,1866.8,1872.3,8954
2025-04-14 13:15:00-04:00,1872.4,1878.7,1869.6,1874.6,3502
2025-04-14 13:30:00-04:00,1874.5,1878.7,1873.0,1873.1,4399
2025-04-14 13:45:00-04:00,1873.1,1881.7,1871.1,1879.1,4219
2025-04-14 14:00:00-04:00,1879.1,1883.8,1878.5,1880.4,3501
2025-04-14 14:15:00-04:00,1880.5,1887.8,1879.6,1886.6,3419
2025-04-14 14:30:00-04:00,1886.5,1892.9,1885.0,1892.5,3653
2025-04-14 14:45:00-04:00,1892.4,1893.3,1889.5,1891.3,3622
2025-04-14 15:00:00-04:00,1891.4,1898.7,1890.7,1898.2,4617
2025-04-14 15:15:00-04:00,1898.2,1898.3,1892.6,1894.5,6252
2025-04-14 15:30:00-04:00,1894.4,1900.0,1891.5,1898.0,5503
2025-04-14 15:45:00-04:00,1898.1,1899.9,1890.6,1891.7,20797
2025-04-14 16:00:00-04:00,1891.7,1894.1,1887.8,1890.2,8542
2025-04-14 16:15:00-04:00,1890.1,1890.7,1876.7,1881.8,3274
2025-04-14 16:30:00-04:00,1882.1,1887.3,1882.1,1885.4,1222
2025-04-14 16:45:00-04:00,1885.7,1889.4,1884.8,1888.0,1143
2025-04-14 18:00:00-04:00,1889.8,1890.3,1885.1,1885.7,462
2025-04-14 18:15:00-04:00,1885.2,1886.7,1881.3,1881.4,411
2025-04-14 18:30:00-04:00,1881.4,1884.4,1881.0,1883.1,315
2025-04-14 18:45:00-04:00,1883.1,1883.5,1881.0,1882.0,160
2025-04-14 19:00:00-04:00,1882.3,1884.7,1881.7,1883.7,219
2025-04-14 19:15:00-04:00,1883.7,1885.8,1883.2,1885.0,138
