Datetime,Open,High,Low,Close,Volume
2026-07-23 00:00:00-04:00,2969.0,2970.0,2966.8,2970.0,90
2026-07-23 00:15:00-04:00,2970.4,2972.1,2969.4,2971.3,124
2026-07-23 00:30:00-04:00,2971.4,2971.7,2969.7,2970.0,92
2026-07-23 00:45:00-04:00,2969.7,2970.9,2968.0,2968.3,40
2026-07-23 01:00:00-04:00,2968.4,2968.8,2967.0,2968.5,113
2026-07-23 01:15:00-04:00,2968.5,2971.9,2968.0,2971.9,120
2026-07-23 01:30:00-04:00,2972.3,2973.5,2969.2,2969.4,199
2026-07-23 01:45:00-04:00,2969.7,2970.0,2966.2,2966.4,136
2026-07-23 02:00:00-04:00,2966.6,2968.2,2966.3,2967.4,111
2026-07-23 02:15:00-04:00,2967.4,2969.3,2966.7,2969.1,149
2026-07-23 02:30:00-04:00,2969.2,2969.5,2966.9,2966.9,164
2026-07-23 02:45:00-04:00,2966.8,2969.0,2966.1,2966.2,376
2026-07-23 03:00:00-04:00,2966.4,2966.5,2956.9,2960.9,1065
2026-07-23 03:15:00-04:00,2961.2,2966.1,2961.1,2964.0,456
2026-07-23 03:30:00-04:00,2964.0,2964.1,2958.9,2959.6,187
2026-07-23 03:45:00-04:00,2959.2,2961.9,2957.0,2961.9,597
2026-07-23 04:00:00-04:00,2962.0,2966.1,2957.3,2964.4,423
2026-07-23 04:15:00-04:00,2964.2,2967.8,2963.6,2967.0,484
2026-07-23 04:30:00-04:00,2966.9,2966.9,2963.5,2964.6,373
2026-07-23 04:45:00-04:00,2964.5,2969.0,2964.5,2968.8,85
2026-07-23 05:00:00-04:00,2968.9,2972.4,2967.4,2967.6,460
2026-07-23 05:15:00-04:00,2967.5,2969.3,2964.9,2965.6,263
2026-07-23 05:30:00-04:00,2965.3,2967.7,2964.1,2967.5,202
2026-07-23 05:45:00-04:00,2968.0,2968.2,2965.9,2966.6,157
2026-07-23 06:00:00-04:00,2966.9,2967.5,2963.8,2964.1,279
2026-07-23 06:15:00-04:00,2964.4,2967.1,2964.1,2966.8,258
2026-07-23 06:30:00-04:00,2966.3,2970.6,2966.3,2970.1,502
2026-07-23 06:45:00-04:00,2970.0,2972.3,2970.0,2970.9,303
2026-07-23 07:00:00-04:00,2970.9,2971.4,2966.6,2968.0,505
2026-07-23 07:15:00-04:00,2968.1,2969.3,2963.5,2964.4,648
2026-07-23 07:30:00-04:00,2964.4,2964.9,2954.5,2955.1,1712
