Datetime,Open,High,Low,Close,Volume
2024-10-17 00:00:00-04:00,43281.0,43285.0,43271.0,43277.0,102
2024-10-17 00:15:00-04:00,43278.0,43280.0,43274.0,43276.0,69
2024-10-17 00:30:00-04:00,43277.0,43281.0,43275.0,43280.0,42
2024-10-17 00:45:00-04:00,43281.0,43284.0,43273.0,43279.0,47
2024-10-17 01:00:00-04:00,43277.0,43285.0,43272.0,43282.0,112
2024-10-17 01:15:00-04:00,43282.0,43293.0,43281.0,43286.0,99
2024-10-17 01:30:00-04:00,43283.0,43309.0,43283.0,43298.0,218
2024-10-17 01:45:00-04:00,43300.0,43303.0,43291.0,43293.0,151
2024-10-17 02:00:00-04:00,43292.0,43304.0,43278.0,43296.0,498
2024-10-17 02:15:00-04:00,43295.0,43296.0,43260.0,43261.0,565
2024-10-17 02:30:00-04:00,43262.0,43301.0,43254.0,43301.0,670
2024-10-17 02:45:00-04:00,43300.0,43313.0,43291.0,43312.0,584
2024-10-17 03:00:00-04:00,43311.0,43326.0,43303.0,43318.0,585
2024-10-17 03:15:00-04:00,43317.0,43337.0,43314.0,43322.0,488
2024-10-17 03:30:00-04:00,43322.0,43362.0,43317.0,43345.0,359
2024-10-17 03:45:00-04:00,43345.0,43353.0,43333.0,43352.0,252
2024-10-17 04:00:00-04:00,43350.0,43359.0,43307.0,43309.0,1259
2024-10-17 04:15:00-04:00,43307.0,43330.0,43305.0,43329.0,546
2024-10-17 04:30:00-04:00,43331.0,43342.0,43324.0,43333.0,384
2024-10-17 04:45:00-04:00,43333.0,43358.0,43327.0,43356.0,318
2024-10-17 05:00:00-04:00,43356.0,43377.0,43349.0,43361.0,476
2024-10-17 05:15:00-04:00,43361.0,43372.0,43351.0,43359.0,211
2024-10-17 05:30:00-04:00,43357.0,43372.0,43353.0,43369.0,309
2024-10-17 05:45:00-04:00,43367.0,43386.0,43365.0,43378.0,329
2024-10-17 06:00:00-04:00,43377.0,43377.0,43356.0,43365.0,1278
2024-10-17 06:15:00-04:00,43365.0,43368.0,43329.0,43335.0,711
2024-10-17 06:30:00-04:00,43337.0,43345.0,43308.0,43320.0,485
2024-10-17 06:45:00-04:00,43320.0,43404.0,43307.0,43382.0,2576
2024-10-17 07:00:00-04:00,43383.0,43411.0,43367.0,43411.0,1322
2024-10-17 07:15:00-04:00,43409.0,43421.0,43398.0,43408.0,880
2024-10-17 07:30:00-04:00,43408.0,43426.0,43394.0,43402.0,509
2024-10-17 07:45:00-04:00,43401.0,43405.0,43359.0,43365.0,806
2024-10-17 08:00:00-04:00,43366.0,43411.0,43357.0,43400.0,576
2024-10-17 08:15:00-04:00,43398.0,43428.0,43395.0,43406.0,905
2024-10-17 08:30:00-04:00,43411.0,43474.0,43386.0,43418.0,1707
2024-10-17 08:45:00-04:00,43416.0,43436.0,43400.0,43436.0,1012
2024-10-17 09:00:00-04:00,43435.0,43474.0,43425.0,43442.0,1631
2024-10-17 09:15:00-04:00,43441.0,43516.0,43433.0,43515.0,2143
2024-10-17 09:30:00-04:00,43515.0,43542.0,43402.0,43496.0,13339
2024-10-17 09:45:00-04:00,43494.0,43501.0,43417.0,43481.0,5248
2024-10-17 10:00:00-04:00,43485.0,43499.0,43400.0,43443.0,6191
2024-10-17 10:15:00-04:00,43441.0,43486.0,43389.0,43439.0,3615
2024-10-17 10:30:00-04:00,43440.0,43459.0,43404.0,43431.0,2692
2024-10-17 10:45:00-04:00,43432.0,43475.0,43418.0,43430.0,2404
2024-10-17 11:00:00-04:00,43431.0,43455.0,43372.0,43434.0,3434
2024-10-17 11:15:00-04:00,43435.0,43496.0,43431.0,43492.0,2080
2024-10-17 11:30:00-04:00,43494.0,43516.0,43470.0,43473.0,2506
2024-10-17 11:45:00-04:00,43470.0,43488.0,43445.0,43485.0,1418
2024-10-17 12:00:00-04:00,43485.0,43496.0,43436.0,43446.0,2040
2024-10-17 12:15:00-04:00,43447.0,43483.0,43435.0,43473.0,1307
2024-10-17 12:30:00-04:00,43471.0,43504.0,43454.0,43504.0,1240
2024-10-17 12:45:00-04:00,43502.0,43534.0,43490.0,43534.0,1764
2024-10-17 13:00:00-04:00,43535.0,43549.0,43503.0,43537.0,2995
2024-10-17 13:15:00-04:00,43536.0,43543.0,43509.0,43520.0,1475
2024-10-17 13:30:00-04:00,43522.0,43548.0,43506.0,43537.0,1149
2024-10-17 13:45:00-04:00,43536.0,43550.0,43526.0,43541.0,1070
2024-10-17 14:00:00-04:00,43541.0,43547.0,43424.0,43476.0,3646
2024-10-17 14:15:00-04:00,43476.0,43493.0,43446.0,43465.0,1749
2024-10-17 14:30:00-04:00,43463.0,43508.0,43458.0,43500.0,1502
2024-10-17 14:45:00-04:00,43499.0,43517.0,43487.0,43516.0,1328
2024-10-17 15:00:00-04:00,43517.0,43530.0,43491.0,43521.0,1436
2024-10-17 15:15:00-04:00,43519.0,43527.0,43483.0,43504.0,1776
2024-10-17 15:30:00-04:00,43502.0,43525.0,43490.0,43517.0,2029
2024-10-17 15:45:00-04:00,43518.0,43536.0,43494.0,43500.0,4762
2024-10-17 16:00:00-04:00,43502.0,43525.0,43488.0,43489.0,1441
2024-10-17 16:15:00-04:00,43491.0,43511.0,43490.0,43495.0,311
2024-10-17 16:30:00-04:00,43497.0,43512.0,43489.0,43490.0,391
2024-10-17 16:45:00-04:00,43491.0,43507.0,43488.0,43489.0,225
2024-10-17 18:00:00-04:00,43488.0,43506.0,43483.0,43496.0,320
2024-10-17 18:15:00-04:00,43495.0,43508.0,43495.0,43503.0,203
2024-10-17 18:30:00-04:00,43504.0,43520.0,43503.0,43518.0,181
2024-10-17 18:45:00-04:00,43518.0,43526.0,43513.0,43515.0,89
2024-10-17 19:00:00-04:00,43514.0,43515.0,43507.0,43515.0,129
2024-10-17 19:15:00-04:00,43514.0,43518.0,43509.0,43517.0,82
2024-10-17 19:30:00-04:00,43516.0,43519.0,43512.0,43514.0,70
2024-10-17 19:45:00-04:00,43512.0,43519.0,43511.0,43517.0,30
2024-10-17 20:00:00-04:00,43516.0,43517.0,43501.0,43509.0,187
2024-10-17 20:15:00-04:00,43509.0,43509.0,43459.0,43467.0,527
2024-10-17 20:30:00-04:00,43465.0,43491.0,43453.0,43489.0,305
2024-10-17 20:45:00-04:00,43490.0,43497.0,43484.0,43489.0,184
2024-10-17 21:00:00-04:00,43491.0,43500.0,43491.0,43497.0,64
2024-10-17 21:15:00-04:00,43499.0,43501.0,43494.0,43496.0,100
2024-10-17 21:30:00-04:00,43500.0,43511.0,43487.0,43507.0,159
2024-10-17 21:45:00-04:00,43506.0,43507.0,43498.0,43502.0,88
2024-10-17 22:00:00-04:00,43503.0,43511.0,43496.0,43497.0,175
2024-10-17 22:15:00-04:00,43498.0,43498.0,43490.0,43495.0,59
2024-10-17 22:30:00-04:00,43498.0,43507.0,43496.0,43498.0,129
2024-10-17 22:45:00-04:00,43498.0,43500.0,43483.0,43487.0,76
2024-10-17 23:00:00-04:00,43485.0,43491.0,43480.0,43484.0,61
2024-10-17 23:15:00-04:00,43485.0,43494.0,43484.0,43489.0,63
2024-10-17 23:30:00-04:00,43492.0,43492.0,43476.0,43478.0,61
2024-10-17 23:45:00-04:00,43477.0,43481.0,43470.0,43478.0,50
