Datetime,Open,High,Low,Close,Volume
2024-10-11 00:00:00-04:00,42759.0,42759.0,42750.0,42753.0,48
2024-10-11 00:15:00-04:00,42753.0,42754.0,42747.0,42747.0,40
2024-10-11 00:30:00-04:00,42747.0,42749.0,42742.0,42743.0,39
2024-10-11 00:45:00-04:00,42746.0,42747.0,42737.0,42739.0,55
2024-10-11 01:00:00-04:00,42738.0,42743.0,42732.0,42735.0,64
2024-10-11 01:15:00-04:00,42735.0,42738.0,42722.0,42728.0,96
2024-10-11 01:30:00-04:00,42730.0,42736.0,42728.0,42735.0,62
2024-10-11 01:45:00-04:00,42737.0,42738.0,42728.0,42737.0,107
2024-10-11 02:00:00-04:00,42734.0,42737.0,42721.0,42722.0,230
2024-10-11 02:15:00-04:00,42722.0,42737.0,42721.0,42733.0,135
2024-10-11 02:30:00-04:00,42733.0,42734.0,42722.0,42724.0,163
2024-10-11 02:45:00-04:00,42725.0,42728.0,42713.0,42715.0,234
2024-10-11 03:00:00-04:00,42716.0,42727.0,42707.0,42713.0,350
2024-10-11 03:15:00-04:00,42712.0,42712.0,42683.0,42703.0,406
2024-10-11 03:30:00-04:00,42701.0,42705.0,42695.0,42697.0,178
2024-10-11 03:45:00-04:00,42698.0,42727.0,42695.0,42718.0,193
2024-10-11 04:00:00-04:00,42719.0,42731.0,42710.0,42717.0,428
2024-10-11 04:15:00-04:00,42718.0,42734.0,42713.0,42728.0,320
2024-10-11 04:30:00-04:00,42729.0,42729.0,42705.0,42706.0,267
2024-10-11 04:45:00-04:00,42705.0,42705.0,42681.0,42698.0,382
2024-10-11 05:00:00-04:00,42699.0,42720.0,42695.0,42695.0,290
2024-10-11 05:15:00-04:00,42693.0,42703.0,42679.0,42690.0,197
2024-10-11 05:30:00-04:00,42688.0,42695.0,42681.0,42686.0,162
2024-10-11 05:45:00-04:00,42684.0,42688.0,42667.0,42678.0,230
2024-10-11 06:00:00-04:00,42676.0,42697.0,42672.0,42694.0,353
2024-10-11 06:15:00-04:00,42694.0,42703.0,42693.0,42700.0,126
2024-10-11 06:30:00-04:00,42695.0,42697.0,42677.0,42680.0,222
2024-10-11 06:45:00-04:00,42680.0,42760.0,42666.0,42757.0,3422
2024-10-11 07:00:00-04:00,42758.0,42776.0,42748.0,42760.0,668
2024-10-11 07:15:00-04:00,42760.0,42765.0,42742.0,42744.0,241
2024-10-11 07:30:00-04:00,42745.0,42748.0,42727.0,42732.0,381
2024-10-11 07:45:00-04:00,42731.0,42738.0,42728.0,42729.0,292
2024-10-11 08:00:00-04:00,42732.0,42784.0,42726.0,42758.0,1005
2024-10-11 08:15:00-04:00,42758.0,42762.0,42747.0,42750.0,508
2024-10-11 08:30:00-04:00,42749.0,42802.0,42740.0,42763.0,1936
2024-10-11 08:45:00-04:00,42764.0,42774.0,42714.0,42736.0,2161
2024-10-11 09:00:00-04:00,42736.0,42751.0,42727.0,42730.0,934
2024-10-11 09:15:00-04:00,42732.0,42787.0,42726.0,42787.0,1195
2024-10-11 09:30:00-04:00,42785.0,42940.0,42761.0,42886.0,14963
2024-10-11 09:45:00-04:00,42887.0,42918.0,42852.0,42916.0,4650
2024-10-11 10:00:00-04:00,42914.0,43029.0,42883.0,42982.0,7896
2024-10-11 10:15:00-04:00,42981.0,43061.0,42981.0,43042.0,6323
2024-10-11 10:30:00-04:00,43043.0,43053.0,43009.0,43036.0,3678
2024-10-11 10:45:00-04:00,43039.0,43070.0,43024.0,43035.0,4124
2024-10-11 11:00:00-04:00,43035.0,43079.0,43017.0,43074.0,3250
2024-10-11 11:15:00-04:00,43075.0,43093.0,43053.0,43065.0,3139
2024-10-11 11:30:00-04:00,43066.0,43114.0,43063.0,43108.0,3216
2024-10-11 11:45:00-04:00,43109.0,43115.0,43074.0,43089.0,2111
2024-10-11 12:00:00-04:00,43090.0,43094.0,43020.0,43022.0,2578
2024-10-11 12:15:00-04:00,43023.0,43034.0,42976.0,43000.0,2874
2024-10-11 12:30:00-04:00,42999.0,43032.0,42987.0,43015.0,1621
2024-10-11 12:45:00-04:00,43016.0,43033.0,42978.0,43030.0,1718
2024-10-11 13:00:00-04:00,43031.0,43051.0,42990.0,43003.0,1858
2024-10-11 13:15:00-04:00,43000.0,43032.0,42987.0,43028.0,1020
2024-10-11 13:30:00-04:00,43028.0,43069.0,43014.0,43068.0,1568
2024-10-11 13:45:00-04:00,43066.0,43080.0,43057.0,43073.0,1718
2024-10-11 14:00:00-04:00,43073.0,43127.0,43070.0,43121.0,2048
2024-10-11 14:15:00-04:00,43121.0,43144.0,43103.0,43104.0,1991
2024-10-11 14:30:00-04:00,43105.0,43115.0,43050.0,43104.0,2700
2024-10-11 14:45:00-04:00,43105.0,43123.0,43089.0,43114.0,1329
2024-10-11 15:00:00-04:00,43113.0,43165.0,43103.0,43153.0,2577
2024-10-11 15:15:00-04:00,43153.0,43167.0,43139.0,43155.0,1927
2024-10-11 15:30:00-04:00,43154.0,43178.0,43142.0,43161.0,2448
2024-10-11 15:45:00-04:00,43160.0,43180.0,43131.0,43143.0,6572
2024-10-11 16:00:00-04:00,43142.0,43151.0,43126.0,43138.0,2531
2024-10-11 16:15:00-04:00,43138.0,43145.0,43132.0,43133.0,401
2024-10-11 16:30:00-04:00,43132.0,43132.0,43091.0,43101.0,1104
2024-10-11 16:45:00-04:00,43102.0,43116.0,43101.0,43104.0,340
