Datetime,Open,High,Low,Close,Volume
2026-02-25 00:00:00-05:00,49231.0,49254.0,49231.0,49235.0,72
2026-02-25 00:15:00-05:00,49235.0,49238.0,49221.0,49223.0,86
2026-02-25 00:30:00-05:00,49223.0,49229.0,49215.0,49224.0,82
2026-02-25 00:45:00-05:00,49229.0,49237.0,49214.0,49221.0,140
2026-02-25 01:00:00-05:00,49220.0,49229.0,49210.0,49228.0,104
2026-02-25 01:15:00-05:00,49224.0,49254.0,49224.0,49234.0,97
2026-02-25 01:30:00-05:00,49231.0,49247.0,49224.0,49241.0,143
2026-02-25 01:45:00-05:00,49239.0,49239.0,49227.0,49228.0,83
2026-02-25 02:00:00-05:00,49229.0,49241.0,49222.0,49227.0,225
2026-02-25 02:15:00-05:00,49227.0,49237.0,49217.0,49229.0,130
2026-02-25 02:30:00-05:00,49228.0,49228.0,49209.0,49212.0,203
2026-02-25 02:45:00-05:00,49211.0,49228.0,49211.0,49217.0,95
2026-02-25 03:00:00-05:00,49218.0,49273.0,49218.0,49251.0,556
2026-02-25 03:15:00-05:00,49248.0,49294.0,49242.0,49282.0,426
2026-02-25 03:30:00-05:00,49284.0,49291.0,49265.0,49284.0,197
2026-02-25 03:45:00-05:00,49287.0,49300.0,49269.0,49276.0,254
2026-02-25 04:00:00-05:00,49280.0,49294.0,49260.0,49291.0,264
2026-02-25 04:15:00-05:00,49292.0,49297.0,49278.0,49289.0,145
2026-02-25 04:30:00-05:00,49288.0,49310.0,49286.0,49310.0,179
2026-02-25 04:45:00-05:00,49309.0,49309.0,49289.0,49306.0,227
2026-02-25 05:00:00-05:00,49305.0,49307.0,49269.0,49282.0,239
2026-02-25 05:15:00-05:00,49286.0,49300.0,49276.0,49295.0,235
2026-02-25 05:30:00-05:00,49293.0,49321.0,49292.0,49321.0,175
2026-02-25 05:45:00-05:00,49319.0,49319.0,49285.0,49289.0,211
2026-02-25 06:00:00-05:00,49292.0,49296.0,49286.0,49291.0,146
2026-02-25 06:15:00-05:00,49291.0,49310.0,49290.0,49306.0,158
2026-02-25 06:30:00-05:00,49308.0,49337.0,49308.0,49332.0,385
2026-02-25 06:45:00-05:00,49332.0,49370.0,49331.0,49369.0,681
2026-02-25 07:00:00-05:00,49368.0,49373.0,49351.0,49363.0,480
2026-02-25 07:15:00-05:00,49363.0,49397.0,49359.0,49373.0,560
2026-02-25 07:30:00-05:00,49373.0,49383.0,49360.0,49370.0,473
2026-02-25 07:45:00-05:00,49369.0,49399.0,49369.0,49381.0,556
2026-02-25 08:00:00-05:00,49380.0,49407.0,49376.0,49400.0,477
2026-02-25 08:15:00-05:00,49399.0,49404.0,49381.0,49387.0,365
