Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2026-09-08 00:00:00-04:00,7722.5,7723.75,7721.25,7723.0,1272,0.0,0.0,2026-09-08
2026-09-08 00:15:00-04:00,7723.0,7725.0,7722.25,7724.0,1199,0.0,0.0,2026-09-08
2026-09-08 00:30:00-04:00,7723.75,7725.5,7721.25,7725.0,1574,0.0,0.0,2026-09-08
2026-09-08 00:45:00-04:00,7725.0,7725.75,7722.25,7723.25,1098,0.0,0.0,2026-09-08
2026-09-08 01:00:00-04:00,7723.25,7723.5,7715.5,7716.25,2712,0.0,0.0,2026-09-08
2026-09-08 01:15:00-04:00,7716.5,7722.5,7715.0,7716.5,2379,0.0,0.0,2026-09-08
2026-09-08 01:30:00-04:00,7716.25,7716.25,7709.0,7709.5,3036,0.0,0.0,2026-09-08
2026-09-08 01:45:00-04:00,7709.5,7711.0,7705.0,7705.5,2810,0.0,0.0,2026-09-08
2026-09-08 02:00:00-04:00,7705.75,7707.0,7700.5,7701.75,4109,0.0,0.0,2026-09-08
2026-09-08 02:15:00-04:00,7701.5,7702.75,7694.75,7697.75,4273,0.0,0.0,2026-09-08
2026-09-08 02:30:00-04:00,7697.75,7703.75,7695.0,7702.75,4114,0.0,0.0,2026-09-08
2026-09-08 02:45:00-04:00,7702.75,7704.75,7701.0,7703.25,2867,0.0,0.0,2026-09-08
2026-09-08 03:00:00-04:00,7703.5,7710.5,7701.25,7705.5,6330,0.0,0.0,2026-09-08
2026-09-08 03:15:00-04:00,7705.25,7706.25,7702.25,7704.5,4158,0.0,0.0,2026-09-08
2026-09-08 03:30:00-04:00,7704.5,7704.75,7693.5,7696.0,5472,0.0,0.0,2026-09-08
2026-09-08 03:45:00-04:00,7696.0,7696.5,7690.0,7692.25,4942,0.0,0.0,2026-09-08
2026-09-08 04:00:00-04:00,7692.25,7696.5,7687.5,7692.75,8757,0.0,0.0,2026-09-08
2026-09-08 04:15:00-04:00,7693.0,7695.25,7690.25,7690.75,4211,0.0,0.0,2026-09-08
2026-09-08 04:30:00-04:00,7690.5,7694.25,7688.25,7690.0,3652,0.0,0.0,2026-09-08
2026-09-08 04:45:00-04:00,7689.75,7695.5,7688.25,7692.5,3902,0.0,0.0,2026-09-08
2026-09-08 05:00:00-04:00,7692.5,7699.0,7689.0,7697.75,3178,0.0,0.0,2026-09-08
2026-09-08 05:15:00-04:00,7697.75,7700.5,7696.0,7700.25,2606,0.0,0.0,2026-09-08
2026-09-08 05:30:00-04:00,7700.25,7706.75,7699.5,7703.0,5305,0.0,0.0,2026-09-08
2026-09-08 05:45:00-04:00,7703.0,7709.0,7702.75,7709.0,3215,0.0,0.0,2026-09-08
2026-09-08 06:00:00-04:00,7709.0,7709.0,7703.75,7705.75,3984,0.0,0.0,2026-09-08
2026-09-08 06:15:00-04:00,7705.75,7718.25,7705.0,7706.75,9915,0.0,0.0,2026-09-08
2026-09-08 06:30:00-04:00,7707.0,7707.0,7701.25,7703.25,3423,0.0,0.0,2026-09-08
2026-09-08 06:45:00-04:00,7703.0,7703.0,7695.75,7698.5,4835,0.0,0.0,2026-09-08
2026-09-08 07:00:00-04:00,7698.75,7702.0,7693.0,7695.5,6431,0.0,0.0,2026-09-08
2026-09-08 07:15:00-04:00,7695.5,7700.5,7695.5,7698.0,3377,0.0,0.0,2026-09-08
2026-09-08 07:30:00-04:00,7698.25,7701.25,7696.75,7697.75,3061,0.0,0.0,2026-09-08
2026-09-08 07:45:00-04:00,7698.0,7706.25,7695.75,7705.75,7155,0.0,0.0,2026-09-08
2026-09-08 08:00:00-04:00,7706.0,7706.0,7697.75,7698.0,5853,0.0,0.0,2026-09-08
2026-09-08 08:15:00-04:00,7698.25,7705.5,7696.25,7705.5,6417,0.0,0.0,2026-09-08
2026-09-08 08:30:00-04:00,7705.5,7710.5,7705.0,7710.5,6762,0.0,0.0,2026-09-08
2026-09-08 08:45:00-04:00,7710.5,7714.25,7708.5,7714.0,6949,0.0,0.0,2026-09-08
2026-09-08 09:00:00-04:00,7714.0,7715.0,7711.0,7713.5,8385,0.0,0.0,2026-09-08
2026-09-08 09:15:00-04:00,7713.5,7715.5,7709.75,7711.25,12118,0.0,0.0,2026-09-08
2026-09-08 09:30:00-04:00,7711.5,7717.75,7691.25,7693.5,82488,0.0,0.0,2026-09-08
2026-09-08 09:45:00-04:00,7693.5,7701.25,7688.25,7695.0,63829,0.0,0.0,2026-09-08
2026-09-08 10:00:00-04:00,7695.0,7696.75,7680.0,7685.0,72529,0.0,0.0,2026-09-08
2026-09-08 10:15:00-04:00,7684.75,7692.0,7681.25,7687.25,49677,0.0,0.0,2026-09-08
2026-09-08 10:30:00-04:00,7687.25,7692.5,7684.5,7691.5,34838,0.0,0.0,2026-09-08
2026-09-08 10:45:00-04:00,7691.75,7700.0,7686.75,7696.75,40451,0.0,0.0,2026-09-08
2026-09-08 11:00:00-04:00,7697.0,7703.75,7695.0,7700.75,31312,0.0,0.0,2026-09-08
2026-09-08 11:15:00-04:00,7700.75,7704.0,7693.75,7698.75,42106,0.0,0.0,2026-09-08
2026-09-08 11:30:00-04:00,7698.75,7701.25,7694.0,7700.25,31498,0.0,0.0,2026-09-08
2026-09-08 11:45:00-04:00,7700.5,7701.0,7693.75,7694.25,24363,0.0,0.0,2026-09-08
2026-09-08 12:00:00-04:00,7694.25,7698.25,7690.5,7692.75,30832,0.0,0.0,2026-09-08
2026-09-08 12:15:00-04:00,7692.75,7697.0,7688.25,7691.75,27682,0.0,0.0,2026-09-08
2026-09-08 12:30:00-04:00,7691.5,7693.75,7688.5,7690.75,22476,0.0,0.0,2026-09-08
2026-09-08 12:45:00-04:00,7690.75,7697.0,7685.75,7690.0,41105,0.0,0.0,2026-09-08
2026-09-08 13:00:00-04:00,7689.75,7701.75,7689.75,7696.75,31886,0.0,0.0,2026-09-08
2026-09-08 13:15:00-04:00,7696.75,7697.75,7692.5,7695.25,17970,0.0,0.0,2026-09-08
