Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,date
2026-07-24 00:00:00-04:00,7440.5,7441.0,7436.75,7437.0,1795,0.0,0.0,2026-07-24
2026-07-24 00:15:00-04:00,7437.25,7444.75,7436.75,7444.25,1517,0.0,0.0,2026-07-24
2026-07-24 00:30:00-04:00,7444.25,7444.5,7437.5,7439.75,1087,0.0,0.0,2026-07-24
2026-07-24 00:45:00-04:00,7439.75,7443.75,7438.5,7443.5,917,0.0,0.0,2026-07-24
2026-07-24 01:00:00-04:00,7443.25,7448.0,7441.5,7446.25,1785,0.0,0.0,2026-07-24
2026-07-24 01:15:00-04:00,7445.75,7449.25,7444.25,7446.75,1614,0.0,0.0,2026-07-24
2026-07-24 01:30:00-04:00,7447.0,7448.25,7444.75,7447.75,1842,0.0,0.0,2026-07-24
2026-07-24 01:45:00-04:00,7447.5,7450.5,7442.0,7442.0,1512,0.0,0.0,2026-07-24
2026-07-24 02:00:00-04:00,7442.25,7442.75,7436.5,7437.5,2354,0.0,0.0,2026-07-24
2026-07-24 02:15:00-04:00,7437.75,7447.25,7437.0,7441.75,2962,0.0,0.0,2026-07-24
2026-07-24 02:30:00-04:00,7441.75,7445.0,7437.5,7437.5,1530,0.0,0.0,2026-07-24
2026-07-24 02:45:00-04:00,7437.75,7443.5,7433.75,7442.5,2288,0.0,0.0,2026-07-24
2026-07-24 03:00:00-04:00,7442.75,7456.25,7442.0,7456.0,6136,0.0,0.0,2026-07-24
2026-07-24 03:15:00-04:00,7456.0,7462.75,7454.25,7461.75,4743,0.0,0.0,2026-07-24
2026-07-24 03:30:00-04:00,7462.0,7463.25,7454.5,7456.75,2608,0.0,0.0,2026-07-24
2026-07-24 03:45:00-04:00,7456.75,7458.5,7455.5,7456.5,1892,0.0,0.0,2026-07-24
2026-07-24 04:00:00-04:00,7456.75,7456.75,7449.25,7451.25,3668,0.0,0.0,2026-07-24
2026-07-24 04:15:00-04:00,7451.25,7459.0,7451.0,7458.75,2763,0.0,0.0,2026-07-24
2026-07-24 04:30:00-04:00,7458.75,7462.0,7457.25,7459.5,2651,0.0,0.0,2026-07-24
2026-07-24 04:45:00-04:00,7459.25,7459.75,7456.0,7457.25,2122,0.0,0.0,2026-07-24
